"","GAME_ID","PLAYER_ID","PLAYER_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG"
"164","0021600134","201935","James Harden","4",7,25,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-71,249,"1","0"
"165","0021600134","201935","James Harden","4",3,50,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-14,28,"1","0"
"166","0021600134","201935","James Harden","4",2,57,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,1,262,"1","1"
"167","0021600134","201935","James Harden","4",1,49,"Made Shot","Running Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,66,43,"1","1"
"168","0021600134","201935","James Harden","4",0,58,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,22,254,"1","0"
"169","0021600134","201935","James Harden","4",0,20,"Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.",23,-235,11,"1","0"
"170","0021600134","201935","James Harden","4",0,13,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-19,31,"1","1"
"171","0021600149","201935","James Harden","1",8,35,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-9,26,"1","1"
"172","0021600149","201935","James Harden","1",6,27,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",19,127,149,"1","1"
"173","0021600149","201935","James Harden","1",4,51,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-143,200,"1","1"
"174","0021600149","201935","James Harden","1",4,5,"Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-4,33,"1","1"
"175","0021600149","201935","James Harden","1",2,30,"Made Shot","Driving Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,1,"1","1"
"176","0021600149","201935","James Harden","1",2,11,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1,13,"1","1"
"177","0021600149","201935","James Harden","1",1,40,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,68,247,"1","1"
"178","0021600149","201935","James Harden","1",1,6,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",18,-117,149,"1","1"
"179","0021600149","201935","James Harden","2",6,16,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,0,77,"1","0"
"180","0021600149","201935","James Harden","2",5,30,"Missed Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",18,-24,188,"1","0"
"181","0021600149","201935","James Harden","2",3,42,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,141,213,"1","0"
"182","0021600149","201935","James Harden","2",0,51,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-24,267,"1","0"
"183","0021600149","201935","James Harden","2",0,2,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-14,51,"1","0"
"184","0021600149","201935","James Harden","3",8,33,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,6,254,"1","1"
"185","0021600149","201935","James Harden","3",8,10,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,156,200,"1","1"
"186","0021600149","201935","James Harden","3",7,8,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,9,31,"1","1"
"187","0021600149","201935","James Harden","3",6,49,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",29,-150,249,"1","0"
"188","0021600149","201935","James Harden","3",6,19,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",14,-110,90,"1","0"
"189","0021600149","201935","James Harden","3",3,44,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,9,65,"1","1"
"190","0021600149","201935","James Harden","3",1,16,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,-32,272,"1","0"
"191","0021600164","201935","James Harden","1",11,20,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,68,237,"1","0"
"192","0021600164","201935","James Harden","1",10,8,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-6,0,"1","1"
"193","0021600164","201935","James Harden","1",2,29,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1,23,"1","0"
"194","0021600164","201935","James Harden","1",1,0,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-4,2,"1","0"
"195","0021600164","201935","James Harden","1",0,25,"Missed Shot","Floating Jump shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",10,86,67,"1","0"
"196","0021600164","201935","James Harden","2",1,51,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-2,2,"1","0"
"197","0021600164","201935","James Harden","3",10,46,"Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-11,21,"1","1"
"198","0021600164","201935","James Harden","3",10,3,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-22,13,"1","0"
"199","0021600164","201935","James Harden","3",5,23,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",9,-84,36,"1","0"
"200","0021600164","201935","James Harden","3",2,58,"Missed Shot","Floating Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",8,-84,18,"1","0"
"201","0021600164","201935","James Harden","3",1,41,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,143,210,"1","1"
"202","0021600164","201935","James Harden","3",0,45,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-137,210,"1","0"
"203","0021600164","201935","James Harden","3",0,7,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,-45,242,"1","0"
"204","0021600164","201935","James Harden","4",6,47,"Made Shot","Turnaround Bank shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",4,-37,16,"1","1"
"205","0021600164","201935","James Harden","4",1,58,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-102,110,"1","0"
"206","0021600164","201935","James Harden","4",0,17,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-61,244,"1","0"
"207","0021600171","201935","James Harden","1",8,34,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-114,239,"1","1"
"208","0021600171","201935","James Harden","1",6,3,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,-4,272,"1","0"
"209","0021600171","201935","James Harden","1",5,7,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",27,-130,242,"1","1"
"210","0021600171","201935","James Harden","1",4,54,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,15,8,"1","1"
"211","0021600171","201935","James Harden","1",3,21,"Missed Shot","Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",8,-63,51,"1","0"
"212","0021600171","201935","James Harden","2",6,42,"Made Shot","Driving Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",8,-56,61,"1","1"
"213","0021600171","201935","James Harden","2",5,1,"Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,110,228,"1","0"
"214","0021600171","201935","James Harden","2",3,33,"Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",12,102,67,"1","0"
"215","0021600171","201935","James Harden","2",1,47,"Missed Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-11,8,"1","0"
"216","0021600171","201935","James Harden","3",11,44,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",9,96,7,"1","1"
"217","0021600171","201935","James Harden","3",10,3,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,222,151,"1","0"
"218","0021600171","201935","James Harden","3",9,50,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",9,64,75,"1","1"
"219","0021600171","201935","James Harden","3",7,42,"Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",13,-7,134,"1","0"
"220","0021600171","201935","James Harden","3",7,41,"Missed Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,9,16,"1","0"
"221","0021600171","201935","James Harden","3",1,43,"Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-30,252,"1","1"
"222","0021600171","201935","James Harden","3",1,15,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-161,193,"1","0"
"223","0021600171","201935","James Harden","3",0,10,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",28,217,180,"1","0"
"224","0021600184","201935","James Harden","1",11,12,"Made Shot","Step Back Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,-24,154,"1","1"
"225","0021600184","201935","James Harden","1",8,43,"Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",11,-63,100,"1","1"
"226","0021600184","201935","James Harden","1",7,38,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,9,244,"1","0"
"227","0021600184","201935","James Harden","1",6,13,"Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,233,38,"1","1"
"228","0021600184","201935","James Harden","1",5,2,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,187,174,"1","1"
"229","0021600184","201935","James Harden","1",3,12,"Missed Shot","Step Back Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",13,66,115,"1","0"
"230","0021600184","201935","James Harden","1",2,0,"Made Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-91,100,"1","1"
"231","0021600184","201935","James Harden","1",0,56,"Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,238,0,"1","1"
"232","0021600184","201935","James Harden","2",4,54,"Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",13,0,131,"1","1"
"233","0021600184","201935","James Harden","2",3,4,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-99,228,"1","0"
"234","0021600184","201935","James Harden","2",2,37,"Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,51,61,"1","0"
"235","0021600184","201935","James Harden","2",1,53,"Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-29,3,"1","0"
"236","0021600184","201935","James Harden","2",0,26,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-183,164,"1","0"
"237","0021600184","201935","James Harden","3",10,42,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",14,127,70,"1","0"
"238","0021600184","201935","James Harden","3",6,7,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-19,0,"1","1"
"239","0021600184","201935","James Harden","3",4,24,"Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",14,107,100,"1","0"
"240","0021600184","201935","James Harden","3",3,15,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Left Side(L)","8-16 ft.",10,-65,82,"1","0"
"241","0021600184","201935","James Harden","3",1,7,"Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",5,-24,52,"1","0"
"242","0021600184","201935","James Harden","3",0,58,"Made Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-32,56,"1","1"
"243","0021600184","201935","James Harden","3",0,26,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,146,205,"1","0"
"244","0021600184","201935","James Harden","4",4,2,"Missed Shot","Driving Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",12,-58,115,"1","0"
"245","0021600184","201935","James Harden","4",2,10,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,158,195,"1","0"
"246","0021600184","201935","James Harden","4",0,59,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",24,-187,156,"1","0"
"247","0021600184","201935","James Harden","4",0,14,"Made Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-89,237,"1","1"
"248","0021600203","201935","James Harden","1",9,39,"Missed Shot","Floating Jump shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",10,-101,3,"1","0"
"249","0021600203","201935","James Harden","1",5,42,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-4,2,"1","1"
"250","0021600203","201935","James Harden","1",3,29,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,69,247,"1","0"
"251","0021600203","201935","James Harden","1",2,12,"Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,9,8,"1","0"
"252","0021600203","201935","James Harden","1",1,0,"Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.",11,61,97,"1","0"
"253","0021600203","201935","James Harden","2",4,57,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,61,239,"1","0"
"254","0021600203","201935","James Harden","2",3,12,"Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,53,38,"1","1"
"255","0021600203","201935","James Harden","2",2,22,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,91,234,"1","0"
"256","0021600203","201935","James Harden","3",6,16,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",27,69,262,"1","1"
"257","0021600203","201935","James Harden","3",5,43,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",26,173,200,"1","0"
"258","0021600203","201935","James Harden","3",4,21,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-171,193,"1","0"
"259","0021600203","201935","James Harden","3",2,27,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-50,257,"1","1"
"260","0021600203","201935","James Harden","3",2,7,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-117,228,"1","0"
"261","0021600203","201935","James Harden","3",1,28,"Missed Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,56,46,"1","0"
"262","0021600203","201935","James Harden","3",1,23,"Made Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-14,-1,"1","1"
"263","0021600203","201935","James Harden","3",0,5,"Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.",23,228,51,"1","0"
"264","0021600203","201935","James Harden","4",1,6,"Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",18,168,80,"1","1"
"265","0021600219","201935","James Harden","1",0,29,"Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-102,247,"1","0"
"266","0021600219","201935","James Harden","1",0,0,"Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-15,5,"1","1"
"267","0021600219","201935","James Harden","2",3,11,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,17,247,"1","0"
"268","0021600219","201935","James Harden","2",0,32,"Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,46,259,"1","1"
"269","0021600219","201935","James Harden","2",0,2,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-165,193,"1","0"
"270","0021600219","201935","James Harden","3",8,31,"Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,9,28,"1","1"
"271","0021600219","201935","James Harden","3",7,27,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",30,-106,287,"1","0"
"272","0021600219","201935","James Harden","3",0,36,"Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",26,-76,252,"1","0"
